m_a_GeV,g_agg_GeV_inv,sqrt_s_GeV,ell_a_m,dtheta_min_rad,dtheta_min_deg,is_resolved,signature
29.308294518405837,0.00012768657898933362,91.2,1.348615609296449e-10,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,0.0001397176899875119,91.2,1.1263565567995478e-10,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,0.00015288241763511528,91.2,9.407269827665636e-11,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,0.0001672875755678967,91.2,7.856901535865711e-11,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,0.000183050041805179,91.2,6.562042215770846e-11,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,0.00020029770705403224,91.2,5.480582624714536e-11,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,0.00021917051236624096,91.2,4.577353348037619e-11,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,0.00023982158456722815,91.2,3.822981078381721e-11,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,0.00026241847866937453,91.2,3.192933386261374e-11,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,0.000287144537350201,91.2,2.6667209175458612e-11,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,0.0003142003785257203,91.2,2.2272310730551745e-11,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,0.00034380552308855135,91.2,1.8601715013161646e-11,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,0.00037620017601766256,91.2,1.553605306683474e-11,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,0.00041164717531099306,91.2,1.2975628576436287e-11,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,0.0004504341245538483,91.2,1.0837175711831708e-11,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,0.0004928757264259383,91.2,9.051151296238111e-12,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,0.0005393163360802511,91.2,7.559473239688362e-12,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,0.0005901327551109009,91.2,6.313631690734848e-12,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,0.0006457372887791818,91.2,5.273111480436235e-12,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,0.0007065810913029695,91.2,4.40407455599807e-12,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,0.00077315782635192,91.2,3.678259556383416e-12,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,0.000846007672448331,91.2,3.072062743737935e-12,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,0.0009257217057719612,91.2,2.56577040222306e-12,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,0.0010129466959292726,91.2,2.142917741619356e-12,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,0.0011083903535981105,91.2,1.7897534570389737e-12,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,0.001212827072625273,91.2,1.494792532056022e-12,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,0.0013271042131661687,91.2,1.2484427422686018e-12,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,0.0014521489768455655,91.2,1.0426927130679146e-12,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,0.0015889759297219475,91.2,8.708513871523733e-13,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,0.0017386952340939068,91.2,7.273304291863948e-13,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,0.0019025216559384005,91.2,6.074624913331007e-13,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,0.0020817844210638168,91.2,5.073494295974914e-13,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,0.0022779379999469094,91.2,4.2373553492664e-13,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,0.002492573908757802,91.2,3.5390165650134566e-13,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,0.0027274336223220073,91.2,2.9557677407461233e-13,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,0.0029844227037904665,91.2,2.4686414366083245e-13,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,0.0032656262656603936,91.2,2.0617961480969523e-13,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,0.0035733258875917527,91.2,1.7220011352267898e-13,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,0.003910018128284258,91.2,1.4382061545993962e-13,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,0.0042784347816132405,91.2,1.2011821019242004e-13,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,0.004681565041374952,91.2,1.0032208785707355e-13,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,0.005122679754477871,91.2,8.37884721715364e-14,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,0.005605357959361034,91.2,6.997968462181806e-14,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,0.00613351592496231,91.2,5.844665898362974e-14,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,0.006711438925847782,91.2,4.8814337543951437e-14,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,0.007343816011313532,91.2,4.0769474103254426e-14,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,0.008035778050563503,91.2,3.405044710807272e-14,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,0.008792939362647292,91.2,2.8438751633715726e-14,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,0.009621443268927802,91.2,2.375189353365142e-14,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,0.010528011937674229,91.2,1.9837454671008688e-14,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,0.011520000925200337,91.2,1.6568136231613894e-14,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,0.012605458856074806,91.2,1.3837618925500898e-14,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,0.013793192726625712,91.2,1.1557105449315146e-14,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,0.015092839361587698,91.2,9.652432769372241e-15,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,0.01651494360366395,91.2,8.061660315885732e-15,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,0.018071043870403283,91.2,6.733055655662818e-15,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,0.01977376577256911,91.2,5.6234121366936315e-15,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,0.02163692455358423,91.2,4.696643793894212e-15,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,0.023675637181205963,91.2,3.922611821884837e-15,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,0.025906445000902348,91.2,3.276144451319484e-15,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,0.02834744794609123,91.2,2.7362183548292377e-15,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,0.03101845139417473,91.2,2.285274961636403e-15,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,0.0339411268599031,91.2,1.9086494471703698e-15,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,0.03713918782987275,91.2,1.5940938282434041e-15,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,0.04063858216481469,91.2,1.331378654687486e-15,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,0.04446770263075118,91.2,1.1119603443360205e-15,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,0.04865761726719257,91.2,9.287033429765468e-16,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,0.05324232146149455,91.2,7.756480738266117e-16,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,0.05825901377461091,91.2,6.478171301749356e-16,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,0.06374839775619046,91.2,5.410534085099786e-16,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,0.06975501219782895,91.2,4.518849181731501e-16,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,0.07632759250402892,91.2,3.7741187110290487e-16,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,0.08351946611289428,91.2,3.152123797918302e-16,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,0.0913889851748525,91.2,2.632636967238858e-16,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,0.1,91.2,2.1987643397285802e-16,1.1651243461140668,66.75670764027579,True,prompt_resolved
30.817366201492284,1e-08,91.2,0.017768186543638348,1.2131210909509562,69.50671854979588,True,prompt_resolved
30.817366201492284,1.0942237711543928e-08,91.2,0.014839894539189843,1.2131210909509562,69.50671854979588,True,prompt_resolved
30.817366201492284,1.1973256613593385e-08,91.2,0.012394200690847937,1.2131210909509562,69.50671854979588,True,prompt_resolved
30.817366201492284,1.3101422004725428e-08,91.2,0.010351570245956827,1.2131210909509562,69.50671854979588,True,prompt_resolved
30.817366201492284,1.4335887393495772e-08,91.2,0.008645576203724378,1.2131210909509562,69.50671854979588,True,prompt_resolved
30.817366201492284,1.5686668766555662e-08,91.2,0.00722073908773402,1.2131210909509562,69.50671854979588,True,prompt_resolved
30.817366201492284,1.7164725854590364e-08,91.2,0.006030722735480512,1.2131210909509562,69.50671854979588,True,prompt_resolved
30.817366201492284,1.8782051055441137e-08,91.2,0.0050368274314222675,1.2131210909509562,69.50671854979588,True,prompt_resolved
30.817366201492284,2.0551766735899143e-08,91.2,0.004206731379751675,1.2131210909509562,69.50671854979588,True,prompt_resolved
30.817366201492284,2.248823170164092e-08,91.2,0.003513439589172198,1.2131210909509562,69.50671854979588,True,prompt_resolved
30.817366201492284,2.4607157699163296e-08,91.2,0.00293440598707568,1.2131210909509562,69.50671854979588,True,prompt_resolved
30.817366201492284,2.6925736894969312e-08,91.2,0.0024508002139904082,1.2131210909509562,69.50671854979588,True,prompt_resolved
30.817366201492284,2.946278136632423e-08,91.2,0.002046895254218464,1.2131210909509562,69.50671854979588,True,prompt_resolved
30.817366201492284,3.2238875735356674e-08,91.2,0.0017095559882134275,1.2131210909509562,69.50671854979588,True,prompt_resolved
30.817366201492284,3.527654418491975e-08,91.2,0.0014278120342568715,1.2131210909509562,69.50671854979588,True,prompt_resolved
30.817366201492284,3.860043321131745e-08,91.2,0.001192500988106992,1.2131210909509562,69.50671854979588,True,prompt_resolved
30.817366201492284,4.2237511596681054e-08,91.2,0.0009959704586579464,1.2131210909509562,69.50671854979588,True,prompt_resolved
30.817366201492284,4.621728922349764e-08,91.2,0.0008318292097132632,1.2131210909509562,69.50671854979588,True,prompt_resolved
30.817366201492284,5.0572056506668873e-08,91.2,0.0006947393149236234,1.2131210909509562,69.50671854979588,True,prompt_resolved
30.817366201492284,5.533714638576026e-08,91.2,0.0005802425667005885,1.2131210909509562,69.50671854979588,True,prompt_resolved
30.817366201492284,6.055122100314914e-08,91.2,0.000484615493868087,1.2131210909509562,69.50671854979588,True,prompt_resolved
30.817366201492284,6.625658539406892e-08,91.2,0.00040474827317899133,1.2131210909509562,69.50671854979588,True,prompt_resolved
30.817366201492284,7.249953073371101e-08,91.2,0.000338043596860253,1.2131210909509562,69.50671854979588,True,prompt_resolved
30.817366201492284,7.933070992636506e-08,91.2,0.00028233220732650746,1.2131210909509562,69.50671854979588,True,prompt_resolved
30.817366201492284,8.68055485839824e-08,91.2,0.00023580235222384836,1.2131210909509562,69.50671854979588,True,prompt_resolved
30.817366201492284,9.498469472869089e-08,91.2,0.000196940865659005,1.2131210909509562,69.50671854979588,True,prompt_resolved
30.817366201492284,1.0393451086797692e-07,91.2,0.00016448395955651299,1.2131210909509562,69.50671854979588,True,prompt_resolved
30.817366201492284,1.1372761243504492e-07,91.2,0.00013737612486294833,1.2131210909509562,69.50671854979588,True,prompt_resolved
30.817366201492284,1.244434569630598e-07,91.2,0.00011473580605211772,1.2131210909509562,69.50671854979588,True,prompt_resolved
30.817366201492284,1.3616898877360868e-07,91.2,9.582673265505434e-05,1.2131210909509562,69.50671854979588,True,prompt_resolved
30.817366201492284,1.4899934441013796e-07,91.2,8.003397550693208e-05,1.2131210909509562,69.50671854979588,True,prompt_resolved
30.817366201492284,1.6303862453999334e-07,91.2,6.684394905231411e-05,1.2131210909509562,69.50671854979588,True,prompt_resolved
30.817366201492284,1.7840073858797664e-07,91.2,5.582770937726768e-05,1.2131210909509562,69.50671854979588,True,prompt_resolved
30.817366201492284,1.952103289544644e-07,91.2,4.662700481495228e-05,1.2131210909509562,69.50671854979588,True,prompt_resolved
30.817366201492284,2.136037823168436e-07,91.2,3.894262548588157e-05,1.2131210909509562,69.50671854979588,True,prompt_resolved
30.817366201492284,2.3373033621957811e-07,91.2,3.252467289615225e-05,1.2131210909509562,69.50671854979588,True,prompt_resolved
30.817366201492284,2.557532899313709e-07,91.2,2.716443315783154e-05,1.2131210909509562,69.50671854979588,True,prompt_resolved
30.817366201492284,2.7985132939384746e-07,91.2,2.2687589546014886e-05,1.2131210909509562,69.50671854979588,True,prompt_resolved
30.817366201492284,3.0621997701190533e-07,91.2,1.8948553662716482e-05,1.2131210909509562,69.50671854979588,True,prompt_resolved
30.817366201492284,3.350731780487785e-07,91.2,1.582573085521605e-05,1.2131210909509562,69.50671854979588,True,prompt_resolved
30.817366201492284,3.6664503649722095e-07,91.2,1.3217565918740054e-05,1.2131210909509562,69.50671854979588,True,prompt_resolved
30.817366201492284,4.011917145110291e-07,91.2,1.1039240488451536e-05,1.2131210909509562,69.50671854979588,True,prompt_resolved
30.817366201492284,4.389935108081548e-07,91.2,9.219914718873167e-06,1.2131210909509562,69.50671854979588,True,prompt_resolved
30.817366201492284,4.803571349088049e-07,91.2,7.700423549267042e-06,1.2131210909509562,69.50671854979588,True,prompt_resolved
30.817366201492284,5.256181956608318e-07,91.2,6.431352636779405e-06,1.2131210909509562,69.50671854979588,True,prompt_resolved
30.817366201492284,5.751439242433617e-07,91.2,5.37143138607572e-06,1.2131210909509562,69.50671854979588,True,prompt_resolved
30.817366201492284,6.293361537421076e-07,91.2,4.4861908162708685e-06,1.2131210909509562,69.50671854979588,True,prompt_resolved
30.817366201492284,6.886345794714897e-07,91.2,3.7468426185551154e-06,1.2131210909509562,69.50671854979588,True,prompt_resolved
30.817366201492284,7.535203264966113e-07,91.2,3.1293429511076264e-06,1.2131210909509562,69.50671854979588,True,prompt_resolved
30.817366201492284,8.245198533006114e-07,91.2,2.6136105256065745e-06,1.2131210909509562,69.50671854979588,True,prompt_resolved
30.817366201492284,9.022092232702599e-07,91.2,2.1828735572570254e-06,1.2131210909509562,69.50671854979588,True,prompt_resolved
30.817366201492284,9.872187786570593e-07,91.2,1.823124340940607e-06,1.2131210909509562,69.50671854979588,True,prompt_resolved
30.817366201492284,1.080238254936561e-06,91.2,1.5226637161278149e-06,1.2131210909509562,69.50671854979588,True,prompt_resolved
30.817366201492284,1.1820223770619243e-06,91.2,1.2717206064047043e-06,1.2131210909509562,69.50671854979588,True,prompt_resolved
30.817366201492284,1.2933969830175757e-06,91.2,1.0621342609168729e-06,1.2131210909509562,69.50671854979588,True,prompt_resolved
